# x
1.000000000000000000e+00 6.187499761581420898e-01
1.000000000000000000e+00 5.723437666893005371e-01
1.000000000000000000e+00 2.088281214237213135e-01
-1.000000000000000000e+00 9.590625166893005371e-01
1.000000000000000000e+00 1.082812547683715820e-01
1.000000000000000000e+00 3.248437643051147461e-01
1.000000000000000000e+00 2.320312522351741791e-02
-1.000000000000000000e+00 4.640625044703483582e-02
1.000000000000000000e+00 6.960937380790710449e-01
1.000000000000000000e+00 2.707031369209289551e-01
-1.000000000000000000e+00 5.414062738418579102e-01
-1.000000000000000000e+00 7.270312309265136719e-01
1.000000000000000000e+00 7.889062762260437012e-01
-1.000000000000000000e+00 4.795312583446502686e-01
1.000000000000000000e+00 4.176562428474426270e-01
1.000000000000000000e+00 8.894531130790710449e-01
-1.000000000000000000e+00 9.281250238418579102e-01
1.000000000000000000e+00 7.734374701976776123e-02
1.000000000000000000e+00 8.507812768220901489e-02
-1.000000000000000000e+00 8.971875309944152832e-01
-1.000000000000000000e+00 4.331250190734863281e-01
-1.000000000000000000e+00 3.403125107288360596e-01
1.000000000000000000e+00 5.182031393051147461e-01
1.000000000000000000e+00 7.579687833786010742e-01
-1.000000000000000000e+00 2.165625095367431641e-01
1.000000000000000000e+00 2.320312559604644775e-01
1.000000000000000000e+00 6.419531106948852539e-01
1.000000000000000000e+00 3.093749880790710449e-01
1.000000000000000000e+00 7.734375000000000000e-01
1.000000000000000000e+00 8.507812619209289551e-01
1.000000000000000000e+00 4.640625119209289551e-01
1.000000000000000000e+00 9.513281583786010742e-01
1.000000000000000000e+00 1.856250017881393433e-01
1.000000000000000000e+00 7.115625143051147461e-01
-1.000000000000000000e+00 9.281250089406967163e-02
1.000000000000000000e+00 3.712500035762786865e-01
1.000000000000000000e+00 7.657031416893005371e-01
1.000000000000000000e+00 9.435937404632568359e-01
-1.000000000000000000e+00 7.038281559944152832e-01
1.000000000000000000e+00 5.800781250000000000e-01
-1.000000000000000000e+00 8.817187547683715820e-01
1.000000000000000000e+00 8.043749928474426270e-01
1.000000000000000000e+00 5.568749904632568359e-01
-1.000000000000000000e+00 1.546874940395355225e-01
-1.000000000000000000e+00 3.867187500000000000e-01
1.000000000000000000e+00 4.563281238079071045e-01
-1.000000000000000000e+00 2.010937482118606567e-01
1.000000000000000000e+00 9.126562476158142090e-01
-1.000000000000000000e+00 2.784374952316284180e-01
-1.000000000000000000e+00 6.342187523841857910e-01
-1.000000000000000000e+00 6.496875286102294922e-01
-1.000000000000000000e+00 6.187500059604644775e-02
-1.000000000000000000e+00 3.325781226158142090e-01
1.000000000000000000e+00 6.651562452316284180e-01
-1.000000000000000000e+00 8.275781273841857910e-01
-1.000000000000000000e+00 1.546875014901161194e-02
-1.000000000000000000e+00 9.745312333106994629e-01
-1.000000000000000000e+00 1.237500011920928955e-01
-1.000000000000000000e+00 8.353124856948852539e-01
-1.000000000000000000e+00 1.469531208276748657e-01
-1.000000000000000000e+00 3.557812571525573730e-01
-1.000000000000000000e+00 6.110156178474426270e-01
1.000000000000000000e+00 1.160156279802322388e-01
-1.000000000000000000e+00 4.485937654972076416e-01
-1.000000000000000000e+00 8.662500381469726562e-01
-1.000000000000000000e+00 2.939062416553497314e-01
1.000000000000000000e+00 8.198437690734863281e-01
-1.000000000000000000e+00 3.093750029802322388e-02
1.000000000000000000e+00 5.259374976158142090e-01
1.000000000000000000e+00 2.475000023841857910e-01
1.000000000000000000e+00 2.629687488079071045e-01
-1.000000000000000000e+00 5.878124833106994629e-01
1.000000000000000000e+00 3.944531381130218506e-01
1.000000000000000000e+00 1.392187476158142090e-01
1.000000000000000000e+00 7.425000071525573730e-01
1.000000000000000000e+00 4.021874964237213135e-01
1.000000000000000000e+00 5.104687809944152832e-01
1.000000000000000000e+00 1.701562553644180298e-01
1.000000000000000000e+00 6.806250214576721191e-01
-1.000000000000000000e+00 6.032812595367431641e-01
5.000000000000000000e-01 0.000000000000000000e+00
-5.000000000000000000e-01 0.000000000000000000e+00
-2.500000000000000000e-01 0.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00
-7.500000000000000000e-01 0.000000000000000000e+00
-6.250000000000000000e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
8.750000000000000000e-01 0.000000000000000000e+00
-1.250000000000000000e-01 0.000000000000000000e+00
-3.750000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-01 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00
-8.750000000000000000e-01 0.000000000000000000e+00
