# x
1.000000000000000000e+00 6.474609375000000000e-01
1.000000000000000000e+00 -9.375000000000000000e-02
-9.619140625000000000e-01 -1.000000000000000000e+00
1.000000000000000000e+00 8.164062500000000000e-01
-1.000000000000000000e+00 5.039062500000000000e-01
-3.164062500000000000e-01 -1.000000000000000000e+00
9.892578125000000000e-01 1.000000000000000000e+00
-1.000000000000000000e+00 2.236328125000000000e-01
-1.000000000000000000e+00 1.132812500000000000e-01
1.074218750000000000e-01 1.000000000000000000e+00
-1.000000000000000000e+00 -5.527343750000000000e-01
5.859375000000000000e-03 -1.000000000000000000e+00
-1.000000000000000000e+00 4.541015625000000000e-01
3.398437500000000000e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 4.970703125000000000e-01
-1.000000000000000000e+00 4.277343750000000000e-01
1.000000000000000000e+00 2.958984375000000000e-01
-4.482421875000000000e-01 1.000000000000000000e+00
8.007812500000000000e-02 -1.000000000000000000e+00
1.000000000000000000e+00 -1.933593750000000000e-01
3.701171875000000000e-01 -1.000000000000000000e+00
-6.455078125000000000e-01 -1.000000000000000000e+00
-8.964843750000000000e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -8.906250000000000000e-01
-9.707031250000000000e-01 1.000000000000000000e+00
1.000000000000000000e+00 3.427734375000000000e-01
1.000000000000000000e+00 2.919921875000000000e-01
-7.382812500000000000e-01 1.000000000000000000e+00
1.000000000000000000e+00 -9.462890625000000000e-01
9.501953125000000000e-01 1.000000000000000000e+00
1.000000000000000000e+00 2.089843750000000000e-01
9.550781250000000000e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 -5.927734375000000000e-01
6.269531250000000000e-01 1.000000000000000000e+00
-8.945312500000000000e-01 1.000000000000000000e+00
-9.599609375000000000e-01 1.000000000000000000e+00
-1.000000000000000000e+00 2.753906250000000000e-01
-3.876953125000000000e-01 -1.000000000000000000e+00
1.000000000000000000e+00 7.812500000000000000e-02
1.000000000000000000e+00 -3.007812500000000000e-01
1.000000000000000000e+00 -2.275390625000000000e-01
-3.652343750000000000e-01 1.000000000000000000e+00
3.486328125000000000e-01 1.000000000000000000e+00
-1.000000000000000000e+00 -6.083984375000000000e-01
-1.000000000000000000e+00 -8.740234375000000000e-01
-7.714843750000000000e-01 -1.000000000000000000e+00
-4.199218750000000000e-01 1.000000000000000000e+00
1.000000000000000000e+00 -5.859375000000000000e-01
8.007812500000000000e-02 1.000000000000000000e+00
1.000000000000000000e+00 4.531250000000000000e-01
8.212890625000000000e-01 1.000000000000000000e+00
2.158203125000000000e-01 1.000000000000000000e+00
1.328125000000000000e-01 1.000000000000000000e+00
1.000000000000000000e+00 9.863281250000000000e-01
-5.742187500000000000e-01 1.000000000000000000e+00
-5.722656250000000000e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -3.964843750000000000e-01
1.000000000000000000e+00 -7.402343750000000000e-01
8.916015625000000000e-01 1.000000000000000000e+00
1.000000000000000000e+00 -4.960937500000000000e-01
-3.369140625000000000e-01 -1.000000000000000000e+00
1.000000000000000000e+00 5.761718750000000000e-02
-4.960937500000000000e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 -3.544921875000000000e-01
-5.546875000000000000e-01 -1.000000000000000000e+00
1.962890625000000000e-01 1.000000000000000000e+00
-1.230468750000000000e-01 -1.000000000000000000e+00
1.000000000000000000e+00 4.130859375000000000e-01
1.000000000000000000e+00 -8.789062500000000000e-02
1.289062500000000000e-01 1.000000000000000000e+00
-7.734375000000000000e-01 1.000000000000000000e+00
1.000000000000000000e+00 -7.666015625000000000e-01
